date,sku_id,loc_id,book_qty,physical_qty,diff_qty,diff_type
2026-08-07,SKU0465,L0255,106,106,0,无差异
2026-08-07,SKU0463,L0561,131,131,0,无差异
2026-08-07,SKU0165,L0291,87,84,-3,盘亏
2026-08-07,SKU0447,L0584,220,220,0,无差异
2026-08-07,SKU0095,L0535,136,136,0,无差异
2026-08-07,SKU0237,L0184,91,95,4,盘盈
2026-08-08,SKU0397,L0656,243,243,0,无差异
2026-08-08,SKU0119,L0468,224,224,0,无差异
2026-08-08,SKU0314,L0570,145,145,0,无差异
2026-08-08,SKU0250,L0223,202,202,0,无差异
2026-08-08,SKU0066,L0525,104,104,0,无差异
2026-08-08,SKU0176,L0613,179,179,0,无差异
2026-08-08,SKU0416,L0111,127,127,0,无差异
2026-08-08,SKU0125,L0377,139,139,0,无差异
2026-08-08,SKU0401,L0285,101,101,0,无差异
2026-08-08,SKU0191,L0432,168,168,0,无差异
2026-08-08,SKU0286,L0501,191,191,0,无差异
2026-08-08,SKU0219,L0492,132,132,0,无差异
2026-08-08,SKU0222,L0508,179,179,0,无差异
2026-08-08,SKU0291,L0366,128,128,0,无差异
2026-08-08,SKU0153,L0713,432,432,0,无差异
2026-08-08,SKU0345,L0379,116,116,0,无差异
2026-08-08,SKU0086,L0044,126,126,0,无差异
2026-08-08,SKU0467,L0532,126,126,0,无差异
2026-08-08,SKU0430,L0685,109,109,0,无差异
2026-08-08,SKU0156,L0611,174,174,0,无差异
2026-08-08,SKU0073,L0179,123,123,0,无差异
2026-08-08,SKU0364,L0691,168,168,0,无差异
2026-08-08,SKU0197,L0399,230,230,0,无差异
2026-08-08,SKU0424,L0205,120,120,0,无差异
2026-08-08,SKU0051,L0344,76,76,0,无差异
2026-08-08,SKU0041,L0143,152,152,0,无差异
2026-08-08,SKU0090,L0247,159,157,-2,盘亏
2026-08-08,SKU0415,L0652,142,142,0,无差异
2026-08-08,SKU0431,L0769,123,123,0,无差异
2026-08-08,SKU0039,L0724,213,213,0,无差异
2026-08-08,SKU0482,L0684,183,183,0,无差异
2026-08-08,SKU0091,L0617,129,129,0,无差异
2026-08-08,SKU0170,L0224,102,102,0,无差异
2026-08-08,SKU0212,L0024,145,145,0,无差异
2026-08-08,SKU0138,L0335,168,168,0,无差异
2026-08-08,SKU0487,L0658,133,133,0,无差异
2026-08-08,SKU0366,L0064,180,180,0,无差异
2026-08-08,SKU0160,L0411,201,201,0,无差异
2026-08-08,SKU0255,L0027,148,148,0,无差异
2026-08-08,SKU0110,L0151,172,172,0,无差异
2026-08-08,SKU0290,L0327,75,75,0,无差异
2026-08-08,SKU0158,L0107,109,109,0,无差异
2026-08-08,SKU0010,L0598,514,514,0,无差异
2026-08-08,SKU0048,L0065,203,203,0,无差异
2026-08-08,SKU0413,L0106,146,146,0,无差异
2026-08-08,SKU0500,L0038,128,128,0,无差异
2026-08-08,SKU0347,L0328,116,116,0,无差异
2026-08-08,SKU0319,L0461,96,96,0,无差异
2026-08-08,SKU0318,L0502,114,114,0,无差异
2026-08-08,SKU0069,L0416,203,203,0,无差异
2026-08-09,SKU0003,L0288,118,118,0,无差异
2026-08-09,SKU0389,L0477,254,254,0,无差异
2026-08-09,SKU0234,L0682,110,110,0,无差异
2026-08-09,SKU0223,L0565,150,150,0,无差异
2026-08-09,SKU0248,L0373,190,190,0,无差异
2026-08-09,SKU0040,L0534,123,123,0,无差异
2026-08-09,SKU0382,L0441,145,145,0,无差异
2026-08-09,SKU0069,L0416,203,203,0,无差异
2026-08-09,SKU0020,L0222,114,114,0,无差异
2026-08-09,SKU0462,L0612,209,209,0,无差异
2026-08-09,SKU0126,L0200,169,169,0,无差异
2026-08-09,SKU0270,L0553,307,307,0,无差异
2026-08-09,SKU0366,L0064,190,190,0,无差异
2026-08-09,SKU0398,L0595,321,321,0,无差异
2026-08-09,SKU0457,L0449,179,179,0,无差异
2026-08-09,SKU0061,L0714,530,530,0,无差异
2026-08-09,SKU0266,L0164,133,133,0,无差异
2026-08-09,SKU0447,L0584,240,240,0,无差异
2026-08-09,SKU0213,L0040,191,191,0,无差异
2026-08-09,SKU0410,L0181,129,129,0,无差异
2026-08-09,SKU0341,L0162,134,134,0,无差异
2026-08-09,SKU0150,L0180,161,161,0,无差异
2026-08-09,SKU0163,L0585,169,169,0,无差异
2026-08-09,SKU0326,L0700,210,210,0,无差异
2026-08-09,SKU0178,L0528,118,118,0,无差异
2026-08-09,SKU0144,L0354,211,211,0,无差异
2026-08-09,SKU0073,L0179,118,118,0,无差异
2026-08-09,SKU0204,L0740,184,184,0,无差异
2026-08-09,SKU0491,L0252,121,121,0,无差异
2026-08-09,SKU0111,L0701,245,245,0,无差异
2026-08-09,SKU0228,L0276,244,244,0,无差异
2026-08-09,SKU0214,L0676,477,477,0,无差异
2026-08-09,SKU0046,L0764,142,142,0,无差异
2026-08-09,SKU0418,L0771,146,146,0,无差异
2026-08-09,SKU0441,L0633,379,379,0,无差异
2026-08-09,SKU0487,L0658,157,157,0,无差异
2026-08-09,SKU0271,L0246,149,149,0,无差异
2026-08-09,SKU0437,L0115,175,175,0,无差异
2026-08-09,SKU0053,L0149,164,164,0,无差异
2026-08-09,SKU0133,L0349,180,180,0,无差异
2026-08-09,SKU0317,L0677,675,675,0,无差异
2026-08-09,SKU0482,L0684,194,194,0,无差异
2026-08-09,SKU0012,L0322,125,125,0,无差异
2026-08-09,SKU0343,L0267,127,127,0,无差异
2026-08-09,SKU0222,L0508,209,209,0,无差异
2026-08-09,SKU0220,L0282,163,163,0,无差异
2026-08-09,SKU0219,L0492,132,132,0,无差异
2026-08-09,SKU0035,L0314,242,242,0,无差异
2026-08-09,SKU0198,L0478,315,315,0,无差异
2026-08-09,SKU0429,L0755,709,709,0,无差异
2026-08-10,SKU0135,L0202,186,186,0,无差异
2026-08-10,SKU0425,L0219,196,196,0,无差异
2026-08-10,SKU0151,L0062,127,127,0,无差异
2026-08-10,SKU0174,L0248,153,153,0,无差异
2026-08-10,SKU0190,L0606,166,166,0,无差异
2026-08-10,SKU0455,L0639,502,502,0,无差异
2026-08-10,SKU0146,L0544,196,196,0,无差异
2026-08-10,SKU0186,L0039,216,216,0,无差异
2026-08-10,SKU0309,L0211,124,124,0,无差异
2026-08-10,SKU0096,L0167,151,151,0,无差异
2026-08-10,SKU0384,L0381,190,190,0,无差异
2026-08-10,SKU0122,L0317,295,295,0,无差异
2026-08-10,SKU0117,L0173,139,139,0,无差异
2026-08-10,SKU0441,L0633,376,376,0,无差异
2026-08-10,SKU0217,L0238,167,167,0,无差异
2026-08-10,SKU0445,L0689,189,189,0,无差异
2026-08-10,SKU0057,L0574,180,180,0,无差异
2026-08-10,SKU0084,L0736,266,266,0,无差异
2026-08-10,SKU0167,L0298,94,94,0,无差异
2026-08-10,SKU0238,L0421,205,205,0,无差异
2026-08-10,SKU0417,L0550,214,214,0,无差异
2026-08-10,SKU0150,L0180,161,161,0,无差异
2026-08-10,SKU0126,L0200,164,164,0,无差异
2026-08-10,SKU0353,L0361,119,119,0,无差异
2026-08-10,SKU0193,L0343,177,177,0,无差异
2026-08-10,SKU0003,L0288,128,128,0,无差异
2026-08-10,SKU0177,L0085,136,136,0,无差异
2026-08-10,SKU0209,L0337,225,225,0,无差异
2026-08-10,SKU0195,L0055,203,203,0,无差异
2026-08-10,SKU0304,L0339,169,169,0,无差异
2026-08-10,SKU0475,L0367,146,146,0,无差异
2026-08-10,SKU0215,L0146,138,138,0,无差异
2026-08-10,SKU0458,L0003,197,197,0,无差异
2026-08-10,SKU0063,L0460,219,219,0,无差异
2026-08-10,SKU0294,L0504,235,235,0,无差异
2026-08-10,SKU0331,L0369,130,130,0,无差异
2026-08-10,SKU0471,L0320,181,181,0,无差异
2026-08-10,SKU0143,L0673,414,414,0,无差异
2026-08-10,SKU0406,L0692,182,182,0,无差异
2026-08-10,SKU0464,L0132,162,162,0,无差异
2026-08-10,SKU0244,L0125,110,110,0,无差异
2026-08-10,SKU0108,L0786,334,334,0,无差异
2026-08-10,SKU0103,L0201,84,84,0,无差异
2026-08-10,SKU0237,L0184,105,105,0,无差异
2026-08-10,SKU0005,L0358,122,122,0,无差异
2026-08-10,SKU0075,L0089,126,126,0,无差异
2026-08-10,SKU0287,L0479,331,331,0,无差异
2026-08-10,SKU0120,L0605,156,156,0,无差异
2026-08-10,SKU0165,L0291,101,101,0,无差异
2026-08-10,SKU0138,L0335,180,180,0,无差异
2026-08-11,SKU0444,L0155,133,133,0,无差异
2026-08-11,SKU0101,L0316,242,242,0,无差异
2026-08-11,SKU0411,L0122,125,125,0,无差异
2026-08-11,SKU0263,L0735,234,234,0,无差异
2026-08-11,SKU0267,L0581,199,199,0,无差异
2026-08-11,SKU0278,L0068,136,136,0,无差异
2026-08-11,SKU0350,L0593,304,304,0,无差异
2026-08-11,SKU0470,L0256,138,138,0,无差异
2026-08-11,SKU0041,L0143,160,160,0,无差异
2026-08-11,SKU0230,L0699,289,289,0,无差异
2026-08-11,SKU0013,L0567,161,161,0,无差异
2026-08-11,SKU0285,L0071,171,171,0,无差异
2026-08-11,SKU0337,L0589,290,290,0,无差异
2026-08-11,SKU0190,L0606,166,166,0,无差异
2026-08-11,SKU0165,L0291,101,97,-4,盘亏
2026-08-11,SKU0225,L0005,145,145,0,无差异
2026-08-11,SKU0016,L0762,109,109,0,无差异
2026-08-11,SKU0049,L0751,410,410,0,无差异
2026-08-11,SKU0213,L0040,203,203,0,无差异
2026-08-11,SKU0009,L0230,90,90,0,无差异
2026-08-11,SKU0293,L0541,120,120,0,无差异
2026-08-11,SKU0366,L0064,189,189,0,无差异
2026-08-11,SKU0403,L0128,122,122,0,无差异
2026-08-11,SKU0118,L0017,131,131,0,无差异
2026-08-11,SKU0272,L0093,130,130,0,无差异
2026-08-11,SKU0298,L0236,174,174,0,无差异
2026-08-11,SKU0062,L0144,131,131,0,无差异
2026-08-11,SKU0195,L0055,198,198,0,无差异
2026-08-11,SKU0079,L0646,194,194,0,无差异
2026-08-11,SKU0497,L0362,94,94,0,无差异
2026-08-11,SKU0382,L0441,156,156,0,无差异
2026-08-11,SKU0046,L0764,142,142,0,无差异
2026-08-11,SKU0456,L0517,308,308,0,无差异
2026-08-11,SKU0083,L0014,186,186,0,无差异
2026-08-11,SKU0490,L0109,218,218,0,无差异
2026-08-11,SKU0001,L0588,208,208,0,无差异
2026-08-11,SKU0318,L0502,131,131,0,无差异
2026-08-11,SKU0486,L0046,182,182,0,无差异
2026-08-11,SKU0198,L0478,300,300,0,无差异
2026-08-11,SKU0438,L0719,1204,1204,0,无差异
2026-08-11,SKU0153,L0713,408,408,0,无差异
2026-08-11,SKU0039,L0724,217,217,0,无差异
2026-08-11,SKU0396,L0189,159,159,0,无差异
2026-08-11,SKU0125,L0377,152,152,0,无差异
2026-08-11,SKU0265,L0244,112,112,0,无差异
2026-08-11,SKU0260,L0119,123,123,0,无差异
2026-08-11,SKU0437,L0115,184,184,0,无差异
2026-08-11,SKU0427,L0434,216,216,0,无差异
2026-08-11,SKU0157,L0616,168,168,0,无差异
2026-08-11,SKU0201,L0548,233,233,0,无差异
2026-08-12,SKU0455,L0639,485,485,0,无差异
2026-08-12,SKU0336,L0185,92,92,0,无差异
2026-08-12,SKU0088,L0750,307,311,4,盘盈
2026-08-12,SKU0024,L0072,144,144,0,无差异
2026-08-12,SKU0040,L0534,116,116,0,无差异
2026-08-12,SKU0424,L0205,113,113,0,无差异
2026-08-12,SKU0422,L0556,321,321,0,无差异
2026-08-12,SKU0308,L0278,160,160,0,无差异
2026-08-12,SKU0406,L0692,188,188,0,无差异
2026-08-12,SKU0340,L0604,137,137,0,无差异
2026-08-12,SKU0014,L0531,159,159,0,无差异
2026-08-12,SKU0463,L0561,135,135,0,无差异
2026-08-12,SKU0055,L0239,151,151,0,无差异
2026-08-12,SKU0379,L0782,347,347,0,无差异
2026-08-12,SKU0076,L0680,775,775,0,无差异
2026-08-12,SKU0309,L0211,124,124,0,无差异
2026-08-12,SKU0382,L0441,153,153,0,无差异
2026-08-12,SKU0209,L0337,236,236,0,无差异
2026-08-12,SKU0403,L0128,116,116,0,无差异
2026-08-12,SKU0415,L0652,157,157,0,无差异
2026-08-12,SKU0054,L0686,209,209,0,无差异
2026-08-12,SKU0111,L0701,267,262,-5,盘亏
2026-08-12,SKU0476,L0043,174,174,0,无差异
2026-08-12,SKU0280,L0772,259,259,0,无差异
2026-08-12,SKU0105,L0010,108,108,0,无差异
2026-08-12,SKU0474,L0431,193,193,0,无差异
2026-08-12,SKU0060,L0512,207,202,-5,盘亏
2026-08-12,SKU0096,L0167,147,147,0,无差异
2026-08-12,SKU0357,L0743,234,234,0,无差异
2026-08-12,SKU0316,L0590,262,262,0,无差异
2026-08-12,SKU0332,L0759,1748,1748,0,无差异
2026-08-12,SKU0487,L0658,142,142,0,无差异
2026-08-12,SKU0098,L0473,244,244,0,无差异
2026-08-12,SKU0195,L0055,202,202,0,无差异
2026-08-12,SKU0237,L0184,99,99,0,无差异
2026-08-12,SKU0304,L0339,176,176,0,无差异
2026-08-12,SKU0227,L0621,216,216,0,无差异
2026-08-12,SKU0311,L0649,142,142,0,无差异
2026-08-12,SKU0157,L0616,181,181,0,无差异
2026-08-12,SKU0117,L0173,132,132,0,无差异
2026-08-12,SKU0299,L0204,200,200,0,无差异
2026-08-12,SKU0197,L0399,224,224,0,无差异
2026-08-12,SKU0361,L0207,175,175,0,无差异
2026-08-12,SKU0001,L0588,204,204,0,无差异
2026-08-12,SKU0045,L0668,295,295,0,无差异
2026-08-12,SKU0193,L0343,185,185,0,无差异
2026-08-12,SKU0225,L0005,156,156,0,无差异
2026-08-12,SKU0182,L0258,99,99,0,无差异
2026-08-12,SKU0418,L0771,133,133,0,无差异
2026-08-12,SKU0434,L0382,179,179,0,无差异
2026-08-13,SKU0429,L0755,715,715,0,无差异
2026-08-13,SKU0086,L0044,139,139,0,无差异
2026-08-13,SKU0198,L0478,279,279,0,无差异
2026-08-13,SKU0130,L0647,169,169,0,无差异
2026-08-13,SKU0275,L0049,167,167,0,无差异
2026-08-13,SKU0419,L0627,312,312,0,无差异
2026-08-13,SKU0388,L0708,361,361,0,无差异
2026-08-13,SKU0036,L0624,254,254,0,无差异
2026-08-13,SKU0496,L0050,169,169,0,无差异
2026-08-13,SKU0160,L0411,213,213,0,无差异
2026-08-13,SKU0163,L0585,142,142,0,无差异
2026-08-13,SKU0483,L0551,240,240,0,无差异
2026-08-13,SKU0210,L0730,114,114,0,无差异
2026-08-13,SKU0313,L0030,167,167,0,无差异
2026-08-13,SKU0297,L0481,116,116,0,无差异
2026-08-13,SKU0360,L0768,155,155,0,无差异
2026-08-13,SKU0040,L0534,135,135,0,无差异
2026-08-13,SKU0495,L0794,1034,1034,0,无差异
2026-08-13,SKU0223,L0565,155,155,0,无差异
2026-08-13,SKU0065,L0721,218,218,0,无差异
2026-08-13,SKU0201,L0548,226,226,0,无差异
2026-08-13,SKU0316,L0590,297,297,0,无差异
2026-08-13,SKU0291,L0366,140,140,0,无差异
2026-08-13,SKU0191,L0432,184,184,0,无差异
2026-08-13,SKU0139,L0662,167,167,0,无差异
2026-08-13,SKU0035,L0314,256,256,0,无差异
2026-08-13,SKU0189,L0523,89,89,0,无差异
2026-08-13,SKU0498,L0097,126,126,0,无差异
2026-08-13,SKU0066,L0525,118,118,0,无差异
2026-08-13,SKU0249,L0790,409,405,-4,盘亏
2026-08-13,SKU0362,L0134,176,176,0,无差异
2026-08-13,SKU0185,L0375,152,152,0,无差异
2026-08-13,SKU0443,L0302,131,131,0,无差异
2026-08-13,SKU0400,L0210,110,110,0,无差异
2026-08-13,SKU0069,L0416,208,208,0,无差异
2026-08-13,SKU0045,L0668,286,286,0,无差异
2026-08-13,SKU0072,L0507,172,172,0,无差异
2026-08-13,SKU0206,L0760,2484,2484,0,无差异
2026-08-13,SKU0475,L0367,143,143,0,无差异
2026-08-13,SKU0021,L0482,130,130,0,无差异
2026-08-13,SKU0232,L0630,296,296,0,无差异
2026-08-13,SKU0202,L0733,199,199,0,无差异
2026-08-13,SKU0354,L0476,280,280,0,无差异
2026-08-13,SKU0092,L0749,384,380,-4,盘亏
2026-08-13,SKU0270,L0553,322,322,0,无差异
2026-08-13,SKU0433,L0045,135,135,0,无差异
2026-08-13,SKU0436,L0462,203,203,0,无差异
2026-08-13,SKU0032,L0066,153,153,0,无差异
2026-08-13,SKU0019,L0761,224,224,0,无差异
2026-08-13,SKU0229,L0459,165,165,0,无差异
2026-08-14,SKU0193,L0343,196,196,0,无差异
2026-08-14,SKU0329,L0537,232,232,0,无差异
2026-08-14,SKU0348,L0439,216,216,0,无差异
2026-08-14,SKU0419,L0627,312,312,0,无差异
2026-08-14,SKU0221,L0315,231,231,0,无差异
2026-08-14,SKU0208,L0540,226,226,0,无差异
2026-08-14,SKU0125,L0377,148,148,0,无差异
2026-08-14,SKU0147,L0739,214,214,0,无差异
2026-08-14,SKU0398,L0595,348,348,0,无差异
2026-08-14,SKU0408,L0190,163,163,0,无差异
2026-08-14,SKU0226,L0293,129,129,0,无差异
2026-08-14,SKU0262,L0136,123,123,0,无差异
2026-08-14,SKU0086,L0044,139,139,0,无差异
2026-08-14,SKU0342,L0727,124,124,0,无差异
2026-08-14,SKU0292,L0221,113,111,-2,盘亏
2026-08-14,SKU0199,L0594,316,316,0,无差异
2026-08-14,SKU0362,L0134,176,176,0,无差异
2026-08-14,SKU0289,L0083,133,133,0,无差异
2026-08-14,SKU0217,L0238,160,160,0,无差异
2026-08-14,SKU0033,L0797,2052,2052,0,无差异
2026-08-14,SKU0383,L0747,270,270,0,无差异
2026-08-14,SKU0024,L0072,156,156,0,无差异
2026-08-14,SKU0164,L0082,181,181,0,无差异
2026-08-14,SKU0306,L0398,272,272,0,无差异
2026-08-14,SKU0159,L0355,228,228,0,无差异
2026-08-14,SKU0198,L0478,278,278,0,无差异
2026-08-14,SKU0313,L0030,176,176,0,无差异
2026-08-14,SKU0422,L0556,306,306,0,无差异
2026-08-14,SKU0464,L0132,173,173,0,无差异
2026-08-14,SKU0030,L0510,173,173,0,无差异
2026-08-14,SKU0309,L0211,136,136,0,无差异
2026-08-14,SKU0458,L0003,206,206,0,无差异
2026-08-14,SKU0350,L0593,335,335,0,无差异
2026-08-14,SKU0189,L0523,103,103,0,无差异
2026-08-14,SKU0293,L0541,130,130,0,无差异
2026-08-14,SKU0044,L0587,233,233,0,无差异
2026-08-14,SKU0115,L0306,180,176,-4,盘亏
2026-08-14,SKU0085,L0711,419,419,0,无差异
2026-08-14,SKU0390,L0651,170,170,0,无差异
2026-08-14,SKU0341,L0162,145,145,0,无差异
2026-08-14,SKU0288,L0197,143,143,0,无差异
2026-08-14,SKU0110,L0151,190,190,0,无差异
2026-08-14,SKU0236,L0442,129,129,0,无差异
2026-08-14,SKU0301,L0748,402,402,0,无差异
2026-08-14,SKU0253,L0148,152,152,0,无差异
2026-08-14,SKU0141,L0110,141,137,-4,盘亏
2026-08-14,SKU0322,L0489,110,110,0,无差异
2026-08-14,SKU0387,L0609,165,165,0,无差异
2026-08-14,SKU0355,L0357,183,183,0,无差异
2026-08-14,SKU0103,L0201,96,96,0,无差异
2026-08-15,SKU0426,L0626,234,234,0,无差异
2026-08-15,SKU0292,L0221,113,113,0,无差异
2026-08-15,SKU0244,L0125,119,119,0,无差异
2026-08-15,SKU0125,L0377,164,164,0,无差异
2026-08-15,SKU0022,L0026,217,217,0,无差异
2026-08-15,SKU0109,L0178,154,154,0,无差异
2026-08-15,SKU0130,L0647,179,179,0,无差异
2026-08-15,SKU0158,L0107,114,114,0,无差异
2026-08-15,SKU0495,L0794,1081,1081,0,无差异
2026-08-15,SKU0188,L0331,124,124,0,无差异
2026-08-15,SKU0403,L0128,128,128,0,无差异
2026-08-15,SKU0005,L0358,140,140,0,无差异
2026-08-15,SKU0291,L0366,147,147,0,无差异
2026-08-15,SKU0484,L0090,134,134,0,无差异
2026-08-15,SKU0144,L0354,221,221,0,无差异
2026-08-15,SKU0393,L0139,182,182,0,无差异
2026-08-15,SKU0356,L0450,221,221,0,无差异
2026-08-15,SKU0118,L0017,124,124,0,无差异
2026-08-15,SKU0171,L0374,162,162,0,无差异
2026-08-15,SKU0290,L0327,79,79,0,无差异
2026-08-15,SKU0152,L0126,198,198,0,无差异
2026-08-15,SKU0191,L0432,182,182,0,无差异
2026-08-15,SKU0132,L0602,156,156,0,无差异
2026-08-15,SKU0265,L0244,121,121,0,无差异
2026-08-15,SKU0189,L0523,103,104,1,盘盈
2026-08-15,SKU0433,L0045,135,138,3,盘盈
2026-08-15,SKU0035,L0314,265,265,0,无差异
2026-08-15,SKU0421,L0791,602,602,0,无差异
2026-08-15,SKU0376,L0271,187,187,0,无差异
2026-08-15,SKU0387,L0609,173,173,0,无差异
2026-08-15,SKU0155,L0569,208,208,0,无差异
2026-08-15,SKU0457,L0449,198,198,0,无差异
2026-08-15,SKU0305,L0142,173,173,0,无差异
2026-08-15,SKU0485,L0341,234,234,0,无差异
2026-08-15,SKU0149,L0108,204,204,0,无差异
2026-08-15,SKU0051,L0344,93,93,0,无差异
2026-08-15,SKU0218,L0318,225,225,0,无差异
2026-08-15,SKU0079,L0646,205,205,0,无差异
2026-08-15,SKU0227,L0621,220,220,0,无差异
2026-08-15,SKU0204,L0740,181,181,0,无差异
2026-08-15,SKU0123,L0560,456,456,0,无差异
2026-08-15,SKU0299,L0204,203,203,0,无差异
2026-08-15,SKU0435,L0186,132,132,0,无差异
2026-08-15,SKU0351,L0549,211,211,0,无差异
2026-08-15,SKU0423,L0731,136,136,0,无差异
2026-08-15,SKU0477,L0321,115,115,0,无差异
2026-08-15,SKU0450,L0643,118,118,0,无差异
2026-08-15,SKU0066,L0525,106,106,0,无差异
2026-08-15,SKU0077,L0524,206,206,0,无差异
2026-08-15,SKU0247,L0048,221,221,0,无差异
2026-08-16,SKU0199,L0594,308,308,0,无差异
2026-08-16,SKU0389,L0477,298,298,0,无差异
2026-08-16,SKU0044,L0587,248,248,0,无差异
2026-08-16,SKU0236,L0442,143,143,0,无差异
2026-08-16,SKU0328,L0623,180,180,0,无差异
2026-08-16,SKU0101,L0316,243,243,0,无差异
2026-08-16,SKU0366,L0064,195,195,0,无差异
2026-08-16,SKU0174,L0248,154,154,0,无差异
2026-08-16,SKU0348,L0439,233,233,0,无差异
2026-08-16,SKU0456,L0517,317,317,0,无差异
2026-08-16,SKU0011,L0596,444,444,0,无差异
2026-08-16,SKU0412,L0725,163,163,0,无差异
2026-08-16,SKU0233,L0075,157,157,0,无差异
2026-08-16,SKU0446,L0402,142,142,0,无差异
2026-08-16,SKU0045,L0668,288,288,0,无差异
2026-08-16,SKU0108,L0786,307,307,0,无差异
2026-08-16,SKU0229,L0459,176,176,0,无差异
2026-08-16,SKU0126,L0200,169,169,0,无差异
2026-08-16,SKU0448,L0564,172,172,0,无差异
2026-08-16,SKU0433,L0045,135,135,0,无差异
2026-08-16,SKU0311,L0649,157,157,0,无差异
2026-08-16,SKU0287,L0479,336,336,0,无差异
2026-08-16,SKU0016,L0762,100,100,0,无差异
2026-08-16,SKU0165,L0291,111,111,0,无差异
2026-08-16,SKU0185,L0375,146,146,0,无差异
2026-08-16,SKU0267,L0581,230,230,0,无差异
2026-08-16,SKU0493,L0087,168,168,0,无差异
2026-08-16,SKU0499,L0212,218,218,0,无差异
2026-08-16,SKU0441,L0633,397,397,0,无差异
2026-08-16,SKU0254,L0363,83,83,0,无差异
2026-08-16,SKU0058,L0182,140,140,0,无差异
2026-08-16,SKU0015,L0454,135,135,0,无差异
2026-08-16,SKU0034,L0660,200,200,0,无差异
2026-08-16,SKU0159,L0355,238,238,0,无差异
2026-08-16,SKU0143,L0673,364,364,0,无差异
2026-08-16,SKU0193,L0343,193,193,0,无差异
2026-08-16,SKU0243,L0156,152,152,0,无差异
2026-08-16,SKU0450,L0643,118,116,-2,盘亏
2026-08-16,SKU0164,L0082,190,190,0,无差异
2026-08-16,SKU0313,L0030,176,179,3,盘盈
2026-08-16,SKU0062,L0144,130,130,0,无差异
2026-08-16,SKU0334,L0074,239,239,0,无差异
2026-08-16,SKU0009,L0230,96,96,0,无差异
2026-08-16,SKU0293,L0541,128,128,0,无差异
2026-08-16,SKU0331,L0369,142,142,0,无差异
2026-08-16,SKU0365,L0390,216,216,0,无差异
2026-08-16,SKU0231,L0272,220,220,0,无差异
2026-08-16,SKU0224,L0422,150,150,0,无差异
2026-08-16,SKU0238,L0421,210,210,0,无差异
2026-08-16,SKU0006,L0608,174,174,0,无差异
2026-08-17,SKU0434,L0382,188,188,0,无差异
2026-08-17,SKU0174,L0248,165,165,0,无差异
2026-08-17,SKU0041,L0143,164,164,0,无差异
2026-08-17,SKU0336,L0185,84,84,0,无差异
2026-08-17,SKU0033,L0797,1842,1842,0,无差异
2026-08-17,SKU0469,L0296,146,146,0,无差异
2026-08-17,SKU0114,L0385,170,170,0,无差异
2026-08-17,SKU0008,L0763,129,129,0,无差异
2026-08-17,SKU0304,L0339,188,188,0,无差异
2026-08-17,SKU0185,L0375,146,146,0,无差异
2026-08-17,SKU0480,L0789,526,526,0,无差异
2026-08-17,SKU0496,L0050,160,160,0,无差异
2026-08-17,SKU0038,L0487,111,111,0,无差异
2026-08-17,SKU0111,L0701,239,239,0,无差异
2026-08-17,SKU0392,L0308,162,162,0,无差异
2026-08-17,SKU0171,L0374,174,174,0,无差异
2026-08-17,SKU0379,L0782,326,326,0,无差异
2026-08-17,SKU0133,L0349,205,205,0,无差异
2026-08-17,SKU0483,L0551,243,243,0,无差异
2026-08-17,SKU0074,L0425,143,143,0,无差异
2026-08-17,SKU0486,L0046,195,195,0,无差异
2026-08-17,SKU0370,L0198,200,200,0,无差异
2026-08-17,SKU0245,L0359,268,268,0,无差异
2026-08-17,SKU0094,L0140,130,130,0,无差异
2026-08-17,SKU0121,L0622,291,291,0,无差异
2026-08-17,SKU0065,L0721,212,212,0,无差异
2026-08-17,SKU0241,L0112,137,137,0,无差异
2026-08-17,SKU0013,L0567,175,175,0,无差异
2026-08-17,SKU0197,L0399,243,243,0,无差异
2026-08-17,SKU0217,L0238,180,180,0,无差异
2026-08-17,SKU0269,L0147,123,123,0,无差异
2026-08-17,SKU0184,L0235,202,202,0,无差异
2026-08-17,SKU0377,L0387,234,234,0,无差异
2026-08-17,SKU0438,L0719,1158,1158,0,无差异
2026-08-17,SKU0251,L0538,161,159,-2,盘亏
2026-08-17,SKU0175,L0021,125,125,0,无差异
2026-08-17,SKU0238,L0421,206,206,0,无差异
2026-08-17,SKU0345,L0379,139,139,0,无差异
2026-08-17,SKU0293,L0541,146,146,0,无差异
2026-08-17,SKU0009,L0230,96,96,0,无差异
2026-08-17,SKU0333,L0063,118,118,0,无差异
2026-08-17,SKU0448,L0564,179,179,0,无差异
2026-08-17,SKU0128,L0571,145,145,0,无差异
2026-08-17,SKU0096,L0167,155,155,0,无差异
2026-08-17,SKU0382,L0441,159,159,0,无差异
2026-08-17,SKU0025,L0718,1195,1195,0,无差异
2026-08-17,SKU0120,L0605,170,170,0,无差异
2026-08-17,SKU0152,L0126,196,192,-4,盘亏
2026-08-17,SKU0220,L0282,179,179,0,无差异
2026-08-17,SKU0001,L0588,196,196,0,无差异
2026-08-18,SKU0065,L0721,211,211,0,无差异
2026-08-18,SKU0288,L0197,157,157,0,无差异
2026-08-18,SKU0140,L0514,274,274,0,无差异
2026-08-18,SKU0034,L0660,216,216,0,无差异
2026-08-18,SKU0471,L0320,193,193,0,无差异
2026-08-18,SKU0183,L0129,136,136,0,无差异
2026-08-18,SKU0093,L0657,239,239,0,无差异
2026-08-18,SKU0070,L0664,229,229,0,无差异
2026-08-18,SKU0031,L0690,209,209,0,无差异
