order_id,date,poi_id,poi_name,region,lng,lat,weight_kg,volume_m3,window_start,window_end,priority
DO202608130086,2026-08-13,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,10.07,1.1328,865,985,高
DO202608130087,2026-08-13,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,12.25,0.8471,691,811,高
DO202608130088,2026-08-13,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,39.32,0.131,692,812,低
DO202608130089,2026-08-13,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,71.24,0.9531,528,648,中
DO202608130090,2026-08-13,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,2.6,0.0986,530,650,中
DO202608130091,2026-08-13,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,272.37,0.6886,530,650,中
DO202608130092,2026-08-13,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,14.18,1.0209,533,653,高
DO202608130093,2026-08-13,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,282.77,0.1447,831,951,中
DO202608130094,2026-08-13,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,19.56,0.0847,833,953,中
DO202608130095,2026-08-13,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,1.66,0.1792,837,957,中
DO202608130096,2026-08-13,P045,世纪红连锁超市,R08,104.208007,30.532247,382.44,1.402,637,757,高
DO202608130097,2026-08-13,P045,世纪红连锁超市,R08,104.208007,30.532247,46.65,0.1845,639,759,中
DO202608130098,2026-08-13,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,20.14,0.0454,847,967,高
DO202608130099,2026-08-13,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,115.76,0.4539,852,972,低
DO202608130100,2026-08-13,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,70.98,0.1274,855,975,中
DO202608130101,2026-08-13,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,37.34,0.3464,855,975,中
DO202608130102,2026-08-13,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,8.6,2.3451,841,961,低
DO202608130103,2026-08-13,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,141.97,0.7929,843,963,高
DO202608130104,2026-08-13,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,21.71,0.2736,846,966,中
DO202608130105,2026-08-13,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,10.98,0.7604,849,969,高
DO202608130106,2026-08-13,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,127.54,0.043,849,969,中
DO202608130107,2026-08-13,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,650.95,2.5517,568,688,高
DO202608130108,2026-08-13,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,31.42,0.1223,571,691,中
DO202608130109,2026-08-13,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,100.25,0.1008,849,969,中
DO202608130110,2026-08-13,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,121.13,1.6391,849,969,低
DO202608140000,2026-08-14,P001,689便民(荣盛·香榭兰庭店),R06,104.135375,30.623625,335.35,0.5519,788,908,高
DO202608140001,2026-08-14,P002,十二超市(佳年华广场1期店),R06,104.131787,30.627615,11.19,0.022,700,820,中
DO202608140002,2026-08-14,P002,十二超市(佳年华广场1期店),R06,104.131787,30.627615,81.43,0.286,706,826,中
DO202608140003,2026-08-14,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,54.54,0.1696,662,782,高
DO202608140004,2026-08-14,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,114.55,0.527,669,789,中
DO202608140005,2026-08-14,P005,郝英超市,R06,104.129707,30.628761,177.83,2.8215,804,924,中
DO202608140006,2026-08-14,P006,全家便利店(龙江路店),R03,104.077199,30.641639,8.9,0.2659,811,931,低
DO202608140007,2026-08-14,P006,全家便利店(龙江路店),R03,104.077199,30.641639,85.44,0.8246,813,933,中
DO202608140008,2026-08-14,P006,全家便利店(龙江路店),R03,104.077199,30.641639,11.66,0.163,813,933,中
DO202608140009,2026-08-14,P006,全家便利店(龙江路店),R03,104.077199,30.641639,17.85,0.1336,817,937,高
DO202608140010,2026-08-14,P007,永辉超市(成都市新城吾悦广场店),R03,103.988663,30.626255,7.6,0.0256,889,1009,低
DO202608140011,2026-08-14,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,68.67,0.1078,776,896,高
DO202608140012,2026-08-14,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,9.23,0.3037,778,898,高
DO202608140013,2026-08-14,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,227.39,0.3086,778,898,中
DO202608140014,2026-08-14,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,170.46,0.1656,778,898,高
DO202608140015,2026-08-14,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,44.58,0.3022,780,900,低
DO202608140016,2026-08-14,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,63.31,0.0944,782,902,中
DO202608140017,2026-08-14,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,187.73,0.2727,783,903,中
DO202608140018,2026-08-14,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,82.14,0.1499,786,906,低
DO202608140019,2026-08-14,P010,百分百超市(心语店),R03,104.045915,30.545712,12.63,0.0647,575,695,高
DO202608140020,2026-08-14,P010,百分百超市(心语店),R03,104.045915,30.545712,8.85,1.2209,577,697,低
DO202608140021,2026-08-14,P010,百分百超市(心语店),R03,104.045915,30.545712,628.79,0.0636,577,697,中
DO202608140022,2026-08-14,P010,百分百超市(心语店),R03,104.045915,30.545712,1449.64,0.0698,581,701,低
DO202608140023,2026-08-14,P010,百分百超市(心语店),R03,104.045915,30.545712,254.3,0.2308,584,704,中
DO202608140024,2026-08-14,P010,百分百超市(心语店),R03,104.045915,30.545712,8.23,0.0406,585,705,中
DO202608140025,2026-08-14,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,47.72,0.796,801,921,高
DO202608140026,2026-08-14,P012,永辉超市(成都市蜀都万达广场店),R01,103.907862,30.807642,50.51,0.1245,662,782,低
DO202608140027,2026-08-14,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,111.22,0.6577,872,992,高
DO202608140028,2026-08-14,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,127.93,0.2061,876,996,中
DO202608140029,2026-08-14,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,11.44,0.1299,679,799,高
DO202608140030,2026-08-14,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,154.03,0.5734,680,800,高
DO202608140031,2026-08-14,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,28.39,0.0714,680,800,高
DO202608140032,2026-08-14,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,24.27,0.2794,682,802,中
DO202608140033,2026-08-14,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,29.51,0.417,859,979,高
DO202608140034,2026-08-14,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,445.87,0.3875,862,982,中
DO202608140035,2026-08-14,P018,乐多(成华西街一店),R04,104.071998,30.683402,55.94,0.4859,626,746,低
DO202608140036,2026-08-14,P018,乐多(成华西街一店),R04,104.071998,30.683402,37.67,0.4607,627,747,中
DO202608140037,2026-08-14,P018,乐多(成华西街一店),R04,104.071998,30.683402,148.64,0.1289,628,748,高
DO202608140038,2026-08-14,P019,奥特乐(成都龙湖上城天街店),R04,104.072004,30.684929,37.97,0.8589,655,775,低
DO202608140039,2026-08-14,P020,朴朴超市(西体路店),R04,104.061775,30.681195,28.88,0.2301,546,666,高
DO202608140040,2026-08-14,P021,Ole 精品超市(IFS国际金融中心店),R05,104.081893,30.655003,53.94,0.1448,784,904,中
DO202608140041,2026-08-14,P021,Ole 精品超市(IFS国际金融中心店),R05,104.081893,30.655003,17.19,0.1744,790,910,中
DO202608140042,2026-08-14,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,28.49,0.201,518,638,中
DO202608140043,2026-08-14,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,43.91,1.1746,518,638,中
DO202608140044,2026-08-14,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,81.14,0.0784,522,642,高
DO202608140045,2026-08-14,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,44.15,0.4434,525,645,高
DO202608140046,2026-08-14,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,270.61,4.0099,528,648,中
DO202608140047,2026-08-14,P023,永辉超市(文华广场店),R05,104.107695,30.637048,103.11,0.0698,869,989,高
DO202608140048,2026-08-14,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,8.28,0.9487,540,660,低
DO202608140049,2026-08-14,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,90.97,0.1885,547,667,中
DO202608140050,2026-08-14,P025,红旗超市(成都红旗商厦店),R05,104.072081,30.658735,4.09,0.0846,888,1008,低
DO202608140051,2026-08-14,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,73.19,0.303,582,702,高
DO202608140052,2026-08-14,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,19.88,0.6198,583,703,低
DO202608140053,2026-08-14,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,2.61,0.1375,584,704,高
DO202608140054,2026-08-14,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,9.6,0.1325,585,705,中
DO202608140055,2026-08-14,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,42.52,0.2051,884,1004,高
DO202608140056,2026-08-14,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,40.43,0.2652,885,1005,高
DO202608140057,2026-08-14,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,97.67,0.1067,889,1009,中
DO202608140058,2026-08-14,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,23.21,0.0485,580,700,低
DO202608140059,2026-08-14,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,19.4,0.2971,585,705,低
DO202608140060,2026-08-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,3.19,0.4316,860,980,中
DO202608140061,2026-08-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,71.24,0.5035,860,980,高
DO202608140062,2026-08-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,56.34,0.2062,862,982,高
DO202608140063,2026-08-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,60.5,0.2885,865,985,中
DO202608140064,2026-08-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,146.38,0.1003,866,986,中
DO202608140065,2026-08-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,258.55,0.2249,866,986,中
DO202608140066,2026-08-14,P032,渝华连锁超市(绣川新城店),R07,104.330571,30.85576,57.2,0.0165,871,991,低
DO202608140067,2026-08-14,P033,红旗超市(团结花园店),R07,104.246885,30.877313,76.66,0.593,648,768,中
DO202608140068,2026-08-14,P033,红旗超市(团结花园店),R07,104.246885,30.877313,28.75,0.2072,652,772,低
DO202608140069,2026-08-14,P033,红旗超市(团结花园店),R07,104.246885,30.877313,17.82,0.168,654,774,低
DO202608140070,2026-08-14,P033,红旗超市(团结花园店),R07,104.246885,30.877313,11.46,0.1612,655,775,高
DO202608140071,2026-08-14,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,38.51,0.846,589,709,低
DO202608140072,2026-08-14,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,21.13,0.1666,592,712,中
DO202608140073,2026-08-14,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,22.73,4.302,593,713,中
DO202608140074,2026-08-14,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,47.79,0.0395,784,904,高
DO202608140075,2026-08-14,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,88.53,0.1193,785,905,中
DO202608140076,2026-08-14,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,172.01,0.017,792,912,中
DO202608140077,2026-08-14,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,196.49,0.0599,788,908,中
DO202608140078,2026-08-14,P039,青江百货连锁超市,R07,104.269502,30.876837,74.28,1.0015,618,738,中
DO202608140079,2026-08-14,P039,青江百货连锁超市,R07,104.269502,30.876837,4.56,1.3428,618,738,高
DO202608140080,2026-08-14,P039,青江百货连锁超市,R07,104.269502,30.876837,32.97,0.253,619,739,低
DO202608140081,2026-08-14,P039,青江百货连锁超市,R07,104.269502,30.876837,25.05,0.0586,621,741,中
DO202608140082,2026-08-14,P039,青江百货连锁超市,R07,104.269502,30.876837,59.03,0.1995,623,743,中
DO202608140083,2026-08-14,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,64.76,1.4223,589,709,中
DO202608140084,2026-08-14,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,81.72,0.0797,589,709,中
DO202608140085,2026-08-14,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,39.8,0.7137,700,820,中
DO202608140086,2026-08-14,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,177.97,0.5326,701,821,中
DO202608140087,2026-08-14,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,17.97,0.1646,702,822,高
DO202608140088,2026-08-14,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,238.41,1.0467,829,949,中
DO202608140089,2026-08-14,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,60.22,0.1466,829,949,中
DO202608140090,2026-08-14,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,28.59,0.3059,832,952,中
DO202608140091,2026-08-14,P045,世纪红连锁超市,R08,104.208007,30.532247,19.04,0.5499,586,706,低
DO202608140092,2026-08-14,P045,世纪红连锁超市,R08,104.208007,30.532247,5.29,0.3433,588,708,中
DO202608140093,2026-08-14,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,92.36,0.6293,631,751,中
DO202608140094,2026-08-14,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,87.55,0.4208,532,652,中
DO202608140095,2026-08-14,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,111.54,0.1989,533,653,中
DO202608140096,2026-08-14,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,310.46,0.5534,533,653,高
DO202608140097,2026-08-14,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,60.42,0.7216,625,745,中
DO202608150000,2026-08-15,P002,十二超市(佳年华广场1期店),R06,104.131787,30.627615,15.11,0.1707,634,754,高
DO202608150001,2026-08-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,48.09,0.1957,762,882,中
DO202608150002,2026-08-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,4.48,0.7787,764,884,高
DO202608150003,2026-08-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,161.86,0.086,766,886,中
DO202608150004,2026-08-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,38.12,0.6794,766,886,高
DO202608150005,2026-08-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,20.19,1.8298,767,887,中
DO202608150006,2026-08-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,206.18,0.2167,768,888,中
DO202608150007,2026-08-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,295.01,0.1689,772,892,低
DO202608150008,2026-08-15,P005,郝英超市,R06,104.129707,30.628761,44.72,0.0334,850,970,高
DO202608150009,2026-08-15,P006,全家便利店(龙江路店),R03,104.077199,30.641639,195.35,5.826,828,948,中
DO202608150010,2026-08-15,P006,全家便利店(龙江路店),R03,104.077199,30.641639,14.34,0.228,828,948,低
DO202608150011,2026-08-15,P006,全家便利店(龙江路店),R03,104.077199,30.641639,45.05,0.149,831,951,高
DO202608150012,2026-08-15,P006,全家便利店(龙江路店),R03,104.077199,30.641639,124.56,0.0452,834,954,中
DO202608150013,2026-08-15,P006,全家便利店(龙江路店),R03,104.077199,30.641639,84.18,0.5889,835,955,中
DO202608150014,2026-08-15,P006,全家便利店(龙江路店),R03,104.077199,30.641639,16.3,0.8957,835,955,中
DO202608150015,2026-08-15,P007,永辉超市(成都市新城吾悦广场店),R03,103.988663,30.626255,10.77,0.7511,594,714,低
DO202608150016,2026-08-15,P008,永辉超市(银泰城店),R03,104.058121,30.541191,115.3,0.3701,521,641,低
DO202608150017,2026-08-15,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,40.81,0.247,554,674,中
DO202608150018,2026-08-15,P010,百分百超市(心语店),R03,104.045915,30.545712,19.36,0.3422,545,665,中
DO202608150019,2026-08-15,P010,百分百超市(心语店),R03,104.045915,30.545712,35.14,0.1444,547,667,高
DO202608150020,2026-08-15,P010,百分百超市(心语店),R03,104.045915,30.545712,26.6,0.0792,548,668,中
DO202608150021,2026-08-15,P010,百分百超市(心语店),R03,104.045915,30.545712,4.16,0.2898,551,671,低
DO202608150022,2026-08-15,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,321.23,0.0586,690,810,中
DO202608150023,2026-08-15,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,64.04,1.2726,691,811,中
DO202608150024,2026-08-15,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,32.43,0.0778,692,812,低
DO202608150025,2026-08-15,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,3.81,1.4979,694,814,高
DO202608150026,2026-08-15,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,8.23,0.0872,756,876,中
DO202608150027,2026-08-15,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,105.3,0.084,757,877,低
DO202608150028,2026-08-15,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,30.28,0.3319,758,878,低
DO202608150029,2026-08-15,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,398.08,0.0988,759,879,高
DO202608150030,2026-08-15,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,65.11,0.2966,883,1003,中
DO202608150031,2026-08-15,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,73.03,0.1066,884,1004,中
DO202608150032,2026-08-15,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,183.43,0.2464,890,1010,高
DO202608150033,2026-08-15,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,8.88,0.2166,728,848,低
DO202608150034,2026-08-15,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,65.75,0.4344,731,851,低
DO202608150035,2026-08-15,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,6.7,0.0218,735,855,低
DO202608150036,2026-08-15,P016,LAWSON罗森(枣子巷15号院店),R04,104.044885,30.667759,17.87,0.4785,733,853,中
DO202608150037,2026-08-15,P016,LAWSON罗森(枣子巷15号院店),R04,104.044885,30.667759,30.73,0.4628,734,854,低
DO202608150038,2026-08-15,P016,LAWSON罗森(枣子巷15号院店),R04,104.044885,30.667759,168.34,1.0355,739,859,低
DO202608150039,2026-08-15,P016,LAWSON罗森(枣子巷15号院店),R04,104.044885,30.667759,334.36,0.5781,740,860,中
DO202608150040,2026-08-15,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,28.52,0.5869,690,810,高
DO202608150041,2026-08-15,P018,乐多(成华西街一店),R04,104.071998,30.683402,44.67,0.5943,553,673,高
DO202608150042,2026-08-15,P018,乐多(成华西街一店),R04,104.071998,30.683402,21.46,0.3582,557,677,高
DO202608150043,2026-08-15,P018,乐多(成华西街一店),R04,104.071998,30.683402,10.81,0.2571,557,677,高
DO202608150044,2026-08-15,P019,奥特乐(成都龙湖上城天街店),R04,104.072004,30.684929,18.71,0.4032,883,1003,高
DO202608150045,2026-08-15,P021,Ole 精品超市(IFS国际金融中心店),R05,104.081893,30.655003,36.92,0.1274,818,938,中
DO202608150046,2026-08-15,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,20.25,2.715,762,882,低
DO202608150047,2026-08-15,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,188.6,0.5906,770,890,低
DO202608150048,2026-08-15,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,52.73,0.3984,642,762,中
DO202608150049,2026-08-15,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,551.37,0.8935,643,763,高
DO202608150050,2026-08-15,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,350.59,0.6677,646,766,低
DO202608150051,2026-08-15,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,86.38,0.2496,647,767,高
DO202608150052,2026-08-15,P025,红旗超市(成都红旗商厦店),R05,104.072081,30.658735,29.07,0.1513,804,924,低
DO202608150053,2026-08-15,P025,红旗超市(成都红旗商厦店),R05,104.072081,30.658735,30.0,0.0935,806,926,低
DO202608150054,2026-08-15,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,20.87,0.0483,614,734,中
DO202608150055,2026-08-15,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,41.49,0.2055,616,736,中
DO202608150056,2026-08-15,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,9.47,0.0881,613,733,中
DO202608150057,2026-08-15,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,12.7,0.2012,615,735,低
DO202608150058,2026-08-15,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,14.63,0.4102,616,736,中
DO202608150059,2026-08-15,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,63.19,0.4422,619,739,高
DO202608150060,2026-08-15,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,21.52,0.2313,551,671,中
DO202608150061,2026-08-15,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,24.74,0.7705,551,671,高
DO202608150062,2026-08-15,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,76.01,0.6599,554,674,中
DO202608150063,2026-08-15,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,32.34,0.0129,833,953,低
DO202608150064,2026-08-15,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,34.52,0.3947,837,957,中
DO202608150065,2026-08-15,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,35.88,0.5265,838,958,中
DO202608150066,2026-08-15,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,10.67,0.0573,842,962,低
DO202608150067,2026-08-15,P031,渝华连锁超市(学苑路店),R07,104.276426,30.875299,122.06,0.8616,743,863,中
DO202608150068,2026-08-15,P031,渝华连锁超市(学苑路店),R07,104.276426,30.875299,5.96,0.4729,748,868,高
DO202608150069,2026-08-15,P031,渝华连锁超市(学苑路店),R07,104.276426,30.875299,6.73,0.055,749,869,中
DO202608150070,2026-08-15,P031,渝华连锁超市(学苑路店),R07,104.276426,30.875299,25.12,0.085,750,870,中
DO202608150071,2026-08-15,P033,红旗超市(团结花园店),R07,104.246885,30.877313,6.12,0.272,765,885,高
DO202608150072,2026-08-15,P033,红旗超市(团结花园店),R07,104.246885,30.877313,790.72,0.3867,768,888,中
DO202608150073,2026-08-15,P033,红旗超市(团结花园店),R07,104.246885,30.877313,234.37,0.2306,769,889,高
DO202608150074,2026-08-15,P033,红旗超市(团结花园店),R07,104.246885,30.877313,12.14,0.0915,773,893,高
DO202608150075,2026-08-15,P033,红旗超市(团结花园店),R07,104.246885,30.877313,53.33,0.1077,775,895,中
DO202608150076,2026-08-15,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,471.65,0.6026,690,810,低
DO202608150077,2026-08-15,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,21.85,1.2983,690,810,低
DO202608150078,2026-08-15,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,132.37,0.0072,646,766,中
DO202608150079,2026-08-15,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,42.12,0.1209,649,769,高
DO202608150080,2026-08-15,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,11.8,0.7132,650,770,高
DO202608150081,2026-08-15,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,77.14,1.7454,653,773,中
DO202608150082,2026-08-15,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,8.74,3.8426,790,910,低
DO202608150083,2026-08-15,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,43.58,0.4581,793,913,高
DO202608150084,2026-08-15,P038,青江一家超市,R07,104.284321,30.880989,84.81,0.2844,841,961,高
DO202608150085,2026-08-15,P038,青江一家超市,R07,104.284321,30.880989,17.55,0.622,843,963,中
DO202608150086,2026-08-15,P038,青江一家超市,R07,104.284321,30.880989,11.36,0.0051,843,963,中
DO202608150087,2026-08-15,P038,青江一家超市,R07,104.284321,30.880989,44.73,0.3547,844,964,低
DO202608150088,2026-08-15,P038,青江一家超市,R07,104.284321,30.880989,8.66,0.2535,846,966,高
DO202608150089,2026-08-15,P038,青江一家超市,R07,104.284321,30.880989,9.05,0.119,846,966,中
DO202608150090,2026-08-15,P039,青江百货连锁超市,R07,104.269502,30.876837,3749.62,0.1157,865,985,中
DO202608150091,2026-08-15,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,11.92,2.2915,834,954,中
DO202608150092,2026-08-15,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,13.84,4.2217,834,954,中
DO202608150093,2026-08-15,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,33.56,0.1437,839,959,低
DO202608150094,2026-08-15,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,97.44,0.3635,574,694,中
DO202608150095,2026-08-15,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,6.41,0.0158,580,700,低
DO202608150096,2026-08-15,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,6.81,0.3096,759,879,中
DO202608150097,2026-08-15,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,67.07,0.0445,764,884,中
DO202608150098,2026-08-15,P045,世纪红连锁超市,R08,104.208007,30.532247,17.49,0.0364,756,876,中
DO202608150099,2026-08-15,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,505.78,0.066,595,715,中
DO202608150100,2026-08-15,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,106.78,1.0224,667,787,低
DO202608150101,2026-08-15,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,12.74,1.3103,667,787,低
DO202608150102,2026-08-15,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,7.51,1.1153,671,791,高
DO202608150103,2026-08-15,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,54.9,2.3163,689,809,中
DO202608150104,2026-08-15,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,47.46,0.4023,693,813,低
DO202608150105,2026-08-15,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,106.49,0.1891,699,819,中
DO202608150106,2026-08-15,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,3.47,0.1526,536,656,中
DO202608150107,2026-08-15,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,473.06,0.5263,538,658,高
DO202608150108,2026-08-15,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,4.28,0.0843,538,658,高
