order_id,date,weekday,is_friday,rainy,region,poi_id,vehicle_id,anomaly_type,delay_min,handling_min,planned_departure,actual_departure,arrival_time,window_start,window_end,on_time,temp_min_c,temp_max_c,temp_compliance_rate
DO202608220063,2026-08-22,5,False,False,R07,P033,V04,无异常,0.0,0.0,2026-08-22 11:53:09.600,2026-08-22 11:53:09.600000000,2026-08-22 12:12:00.000000000,2026-08-22 12:22:00,2026-08-22 14:22:00,True,4.68,7.8,1.0
DO202608220064,2026-08-22,5,False,False,R07,P033,V04,无异常,0.0,0.0,2026-08-22 11:53:09.600,2026-08-22 11:53:09.600000000,2026-08-22 12:12:00.000000000,2026-08-22 12:22:00,2026-08-22 14:22:00,True,3.77,9.42,0.8
DO202608220065,2026-08-22,5,False,False,R07,P034,V07,无异常,0.0,0.0,2026-08-22 10:16:13.200,2026-08-22 10:16:13.200000000,2026-08-22 10:46:00.000000000,2026-08-22 10:56:00,2026-08-22 12:56:00,True,3.83,6.77,1.0
DO202608220066,2026-08-22,5,False,False,R07,P034,V05,无异常,0.0,0.0,2026-08-22 10:16:13.200,2026-08-22 10:16:13.200000000,2026-08-22 10:46:00.000000000,2026-08-22 10:56:00,2026-08-22 12:56:00,True,3.73,9.49,0.8571
DO202608220067,2026-08-22,5,False,False,R07,P036,V08,无异常,0.0,0.0,2026-08-22 09:16:08.400,2026-08-22 09:16:08.400000000,2026-08-22 09:27:00.000000000,2026-08-22 09:37:00,2026-08-22 11:37:00,True,4.44,6.63,1.0
DO202608220068,2026-08-22,5,False,False,R07,P036,V15,无异常,0.0,0.0,2026-08-22 09:16:08.400,2026-08-22 09:16:08.400000000,2026-08-22 09:27:00.000000000,2026-08-22 09:37:00,2026-08-22 11:37:00,True,4.9,8.63,0.75
DO202608220069,2026-08-22,5,False,False,R07,P036,V07,无异常,0.0,0.0,2026-08-22 09:22:08.400,2026-08-22 09:22:08.400000000,2026-08-22 09:33:00.000000000,2026-08-22 09:43:00,2026-08-22 11:43:00,True,4.61,8.18,0.75
DO202608220070,2026-08-22,5,False,False,R07,P036,V02,无异常,0.0,0.0,2026-08-22 09:23:08.400,2026-08-22 09:23:08.400000000,2026-08-22 09:34:00.000000000,2026-08-22 09:44:00,2026-08-22 11:44:00,True,4.47,6.76,1.0
DO202608220071,2026-08-22,5,False,False,R07,P037,V01,拥堵,51.7,9.9,2026-08-22 09:00:18.600,2026-08-22 09:00:18.600000000,2026-08-22 10:10:43.799809914,2026-08-22 09:29:00,2026-08-22 11:29:00,True,2.92,8.2,0.875
DO202608220072,2026-08-22,5,False,False,R07,P037,V04,无异常,0.0,0.0,2026-08-22 09:01:18.600,2026-08-22 09:01:18.600000000,2026-08-22 09:20:00.000000000,2026-08-22 09:30:00,2026-08-22 11:30:00,True,4.36,8.53,0.8
DO202608220073,2026-08-22,5,False,False,R07,P037,V12,无异常,0.0,0.0,2026-08-22 09:03:18.600,2026-08-22 09:03:18.600000000,2026-08-22 09:22:00.000000000,2026-08-22 09:32:00,2026-08-22 11:32:00,True,4.42,10.43,0.8
DO202608220074,2026-08-22,5,False,False,R07,P037,V07,无异常,0.0,0.0,2026-08-22 09:03:18.600,2026-08-22 09:03:18.600000000,2026-08-22 09:22:00.000000000,2026-08-22 09:32:00,2026-08-22 11:32:00,True,5.05,7.85,1.0
DO202608220075,2026-08-22,5,False,False,R07,P038,V03,无异常,0.0,0.0,2026-08-22 09:36:28.800,2026-08-22 09:36:28.800000000,2026-08-22 09:52:00.000000000,2026-08-22 10:02:00,2026-08-22 12:02:00,True,5.31,9.87,0.8
DO202608220076,2026-08-22,5,False,False,R07,P038,V06,无异常,0.0,0.0,2026-08-22 09:43:28.800,2026-08-22 09:43:28.800000000,2026-08-22 09:59:00.000000000,2026-08-22 10:09:00,2026-08-22 12:09:00,True,5.29,8.1,0.8
DO202608220077,2026-08-22,5,False,False,R07,P038,V07,无异常,0.0,0.0,2026-08-22 09:44:28.800,2026-08-22 09:44:28.800000000,2026-08-22 10:00:00.000000000,2026-08-22 10:10:00,2026-08-22 12:10:00,True,4.96,7.75,1.0
DO202608220078,2026-08-22,5,False,False,R07,P038,V06,无异常,0.0,0.0,2026-08-22 09:45:28.800,2026-08-22 09:45:28.800000000,2026-08-22 10:01:00.000000000,2026-08-22 10:11:00,2026-08-22 12:11:00,True,4.61,8.83,0.8
DO202608220079,2026-08-22,5,False,False,R07,P039,V12,晚点,206.4,20.7,2026-08-22 10:32:01.200,2026-08-22 13:58:27.786131178,2026-08-22 14:13:26.586131178,2026-08-22 10:57:00,2026-08-22 12:57:00,False,3.84,6.84,1.0
DO202608220080,2026-08-22,5,False,False,R07,P039,V10,无异常,0.0,0.0,2026-08-22 10:35:01.200,2026-08-22 10:35:01.200000000,2026-08-22 10:50:00.000000000,2026-08-22 11:00:00,2026-08-22 13:00:00,True,4.99,6.3,1.0
DO202608220081,2026-08-22,5,False,False,R07,P039,V12,无异常,0.0,0.0,2026-08-22 10:35:01.200,2026-08-22 10:35:01.200000000,2026-08-22 10:50:00.000000000,2026-08-22 11:00:00,2026-08-22 13:00:00,True,4.44,7.7,1.0
DO202608220082,2026-08-22,5,False,False,R07,P039,V11,无异常,0.0,0.0,2026-08-22 10:36:01.200,2026-08-22 10:36:01.200000000,2026-08-22 10:51:00.000000000,2026-08-22 11:01:00,2026-08-22 13:01:00,True,4.75,6.44,1.0
DO202608220083,2026-08-22,5,False,False,R02,P040,V02,无异常,0.0,0.0,2026-08-22 07:53:21.600,2026-08-22 07:53:21.600000000,2026-08-22 08:39:00.000000000,2026-08-22 08:49:00,2026-08-22 10:49:00,True,4.44,10.02,0.8182
DO202608220084,2026-08-22,5,False,False,R02,P041,V15,无异常,0.0,0.0,2026-08-22 12:25:15.600,2026-08-22 12:25:15.600000000,2026-08-22 13:17:00.000000000,2026-08-22 13:27:00,2026-08-22 15:27:00,True,4.02,8.34,0.9167
DO202608220085,2026-08-22,5,False,False,R02,P041,V09,无异常,0.0,0.0,2026-08-22 12:25:15.600,2026-08-22 12:25:15.600000000,2026-08-22 13:17:00.000000000,2026-08-22 13:27:00,2026-08-22 15:27:00,True,3.62,7.97,1.0
DO202608220086,2026-08-22,5,False,False,R02,P042,V04,无异常,0.0,0.0,2026-08-22 07:42:54.000,2026-08-22 07:42:54.000000000,2026-08-22 08:32:00.000000000,2026-08-22 08:42:00,2026-08-22 10:42:00,True,4.28,7.13,1.0
DO202608220087,2026-08-22,5,False,False,R02,P042,V09,无异常,0.0,0.0,2026-08-22 07:42:54.000,2026-08-22 07:42:54.000000000,2026-08-22 08:32:00.000000000,2026-08-22 08:42:00,2026-08-22 10:42:00,True,4.39,7.17,1.0
DO202608220088,2026-08-22,5,False,False,R02,P043,V06,无异常,0.0,0.0,2026-08-22 10:22:07.200,2026-08-22 10:22:07.200000000,2026-08-22 11:16:00.000000000,2026-08-22 11:26:00,2026-08-22 13:26:00,True,2.92,6.21,1.0
DO202608220089,2026-08-22,5,False,False,R02,P044,V10,无异常,0.0,0.0,2026-08-22 10:27:18.000,2026-08-22 10:27:18.000000000,2026-08-22 11:21:00.000000000,2026-08-22 11:31:00,2026-08-22 13:31:00,True,3.01,8.86,0.9167
DO202608220090,2026-08-22,5,False,False,R02,P044,V10,无异常,0.0,0.0,2026-08-22 10:28:18.000,2026-08-22 10:28:18.000000000,2026-08-22 11:22:00.000000000,2026-08-22 11:32:00,2026-08-22 13:32:00,True,4.31,8.06,0.9167
DO202608220091,2026-08-22,5,False,False,R02,P044,V09,无异常,0.0,0.0,2026-08-22 10:29:18.000,2026-08-22 10:29:18.000000000,2026-08-22 11:23:00.000000000,2026-08-22 11:33:00,2026-08-22 13:33:00,True,3.49,9.05,0.8333
DO202608220092,2026-08-22,5,False,False,R08,P045,V03,无异常,0.0,0.0,2026-08-22 07:48:25.800,2026-08-22 07:48:25.800000000,2026-08-22 08:37:00.000000000,2026-08-22 08:47:00,2026-08-22 10:47:00,True,3.42,6.46,1.0
DO202608220093,2026-08-22,5,False,False,R08,P045,V08,晚点,139.0,16.9,2026-08-22 07:52:25.800,2026-08-22 10:11:25.095728952,2026-08-22 10:59:59.295728952,2026-08-22 08:51:00,2026-08-22 10:51:00,False,4.23,5.71,1.0
DO202608220094,2026-08-22,5,False,False,R08,P046,V15,无异常,0.0,0.0,2026-08-22 12:52:02.400,2026-08-22 12:52:02.400000000,2026-08-22 13:30:00.000000000,2026-08-22 13:40:00,2026-08-22 15:40:00,True,4.76,7.52,1.0
DO202608220095,2026-08-22,5,False,False,R08,P046,V01,无异常,0.0,0.0,2026-08-22 12:56:02.400,2026-08-22 12:56:02.400000000,2026-08-22 13:34:00.000000000,2026-08-22 13:44:00,2026-08-22 15:44:00,True,4.53,10.0,0.7778
DO202608220096,2026-08-22,5,False,False,R08,P046,V13,无异常,0.0,0.0,2026-08-22 12:58:02.400,2026-08-22 12:58:02.400000000,2026-08-22 13:36:00.000000000,2026-08-22 13:46:00,2026-08-22 15:46:00,True,3.62,9.56,0.8889
DO202608220097,2026-08-22,5,False,False,R08,P048,V11,无异常,0.0,0.0,2026-08-22 08:22:04.800,2026-08-22 08:22:04.800000000,2026-08-22 09:08:00.000000000,2026-08-22 09:18:00,2026-08-22 11:18:00,True,4.62,8.8,0.8182
DO202608220098,2026-08-22,5,False,False,R08,P049,V04,无异常,0.0,0.0,2026-08-22 09:06:04.800,2026-08-22 09:06:04.800000000,2026-08-22 09:52:00.000000000,2026-08-22 10:02:00,2026-08-22 12:02:00,True,4.63,7.62,1.0
DO202608220099,2026-08-22,5,False,False,R08,P049,V15,无异常,0.0,0.0,2026-08-22 09:07:04.800,2026-08-22 09:07:04.800000000,2026-08-22 09:53:00.000000000,2026-08-22 10:03:00,2026-08-22 12:03:00,True,3.62,8.58,0.8182
DO202608230000,2026-08-23,6,False,False,R06,P001,V05,无异常,0.0,0.0,2026-08-23 08:23:50.400,2026-08-23 08:23:50.400000000,2026-08-23 09:00:00.000000000,2026-08-23 09:10:00,2026-08-23 11:10:00,True,4.0,9.29,0.7778
DO202608230001,2026-08-23,6,False,False,R06,P001,V11,无异常,0.0,0.0,2026-08-23 08:31:50.400,2026-08-23 08:31:50.400000000,2026-08-23 09:08:00.000000000,2026-08-23 09:18:00,2026-08-23 11:18:00,True,4.48,9.56,0.8889
DO202608230002,2026-08-23,6,False,False,R06,P002,V13,无异常,0.0,0.0,2026-08-23 14:04:07.200,2026-08-23 14:04:07.200000000,2026-08-23 14:40:00.000000000,2026-08-23 14:50:00,2026-08-23 16:50:00,True,4.16,8.08,0.8889
DO202608230003,2026-08-23,6,False,False,R06,P003,V15,无异常,0.0,0.0,2026-08-23 11:24:42.000,2026-08-23 11:24:42.000000000,2026-08-23 12:01:00.000000000,2026-08-23 12:11:00,2026-08-23 14:11:00,True,3.98,10.57,0.7778
DO202608230004,2026-08-23,6,False,False,R06,P004,V08,无异常,0.0,0.0,2026-08-23 12:52:29.400,2026-08-23 12:52:29.400000000,2026-08-23 13:34:00.000000000,2026-08-23 13:44:00,2026-08-23 15:44:00,True,3.48,6.44,1.0
DO202608230005,2026-08-23,6,False,False,R06,P004,V15,无异常,0.0,0.0,2026-08-23 12:55:29.400,2026-08-23 12:55:29.400000000,2026-08-23 13:37:00.000000000,2026-08-23 13:47:00,2026-08-23 15:47:00,True,4.65,6.1,1.0
DO202608230006,2026-08-23,6,False,False,R06,P004,V03,无异常,0.0,0.0,2026-08-23 12:55:29.400,2026-08-23 12:55:29.400000000,2026-08-23 13:37:00.000000000,2026-08-23 13:47:00,2026-08-23 15:47:00,True,4.55,6.49,1.0
DO202608230007,2026-08-23,6,False,False,R06,P004,V15,无异常,0.0,0.0,2026-08-23 13:00:29.400,2026-08-23 13:00:29.400000000,2026-08-23 13:42:00.000000000,2026-08-23 13:52:00,2026-08-23 15:52:00,True,3.7,7.09,1.0
DO202608230008,2026-08-23,6,False,False,R06,P004,V04,无异常,0.0,0.0,2026-08-23 13:01:29.400,2026-08-23 13:01:29.400000000,2026-08-23 13:43:00.000000000,2026-08-23 13:53:00,2026-08-23 15:53:00,True,3.43,9.22,0.9
DO202608230009,2026-08-23,6,False,False,R06,P005,V02,无异常,0.0,0.0,2026-08-23 12:47:22.800,2026-08-23 12:47:22.800000000,2026-08-23 13:23:00.000000000,2026-08-23 13:33:00,2026-08-23 15:33:00,True,3.86,9.97,0.7778
DO202608230010,2026-08-23,6,False,False,R03,P006,V06,无异常,0.0,0.0,2026-08-23 08:46:05.400,2026-08-23 08:46:05.400000000,2026-08-23 09:37:00.000000000,2026-08-23 09:47:00,2026-08-23 11:47:00,True,4.81,7.92,1.0
DO202608230011,2026-08-23,6,False,False,R03,P006,V04,无异常,0.0,0.0,2026-08-23 08:47:05.400,2026-08-23 08:47:05.400000000,2026-08-23 09:38:00.000000000,2026-08-23 09:48:00,2026-08-23 11:48:00,True,4.03,8.49,0.9167
DO202608230012,2026-08-23,6,False,False,R03,P007,V07,无异常,0.0,0.0,2026-08-23 07:30:41.400,2026-08-23 07:30:41.400000000,2026-08-23 08:26:00.000000000,2026-08-23 08:36:00,2026-08-23 10:36:00,True,3.8,9.08,0.9231
DO202608230013,2026-08-23,6,False,False,R03,P007,V02,无异常,0.0,0.0,2026-08-23 07:38:41.400,2026-08-23 07:38:41.400000000,2026-08-23 08:34:00.000000000,2026-08-23 08:44:00,2026-08-23 10:44:00,True,3.6,7.05,1.0
DO202608230014,2026-08-23,6,False,False,R03,P008,V01,无异常,0.0,0.0,2026-08-23 11:26:16.800,2026-08-23 11:26:16.800000000,2026-08-23 12:23:00.000000000,2026-08-23 12:33:00,2026-08-23 14:33:00,True,4.08,7.03,1.0
DO202608230015,2026-08-23,6,False,False,R03,P009,V15,无异常,0.0,0.0,2026-08-23 12:51:26.400,2026-08-23 12:51:26.400000000,2026-08-23 13:42:00.000000000,2026-08-23 13:52:00,2026-08-23 15:52:00,True,3.56,6.99,1.0
DO202608230016,2026-08-23,6,False,False,R03,P009,V05,无异常,0.0,0.0,2026-08-23 12:51:26.400,2026-08-23 12:51:26.400000000,2026-08-23 13:42:00.000000000,2026-08-23 13:52:00,2026-08-23 15:52:00,True,4.41,6.45,1.0
DO202608230017,2026-08-23,6,False,False,R03,P009,V12,无异常,0.0,0.0,2026-08-23 12:57:26.400,2026-08-23 12:57:26.400000000,2026-08-23 13:48:00.000000000,2026-08-23 13:58:00,2026-08-23 15:58:00,True,2.5,7.19,1.0
DO202608230018,2026-08-23,6,False,False,R03,P010,V02,晚点,169.5,12.7,2026-08-23 10:06:22.200,2026-08-23 12:55:51.036061968,2026-08-23 13:46:28.836061968,2026-08-23 11:07:00,2026-08-23 13:07:00,False,3.87,7.77,1.0
DO202608230019,2026-08-23,6,False,False,R03,P010,V06,无异常,0.0,0.0,2026-08-23 10:06:22.200,2026-08-23 10:06:22.200000000,2026-08-23 10:57:00.000000000,2026-08-23 11:07:00,2026-08-23 13:07:00,True,3.41,9.35,0.8333
DO202608230020,2026-08-23,6,False,False,R03,P010,V08,无异常,0.0,0.0,2026-08-23 10:07:22.200,2026-08-23 10:07:22.200000000,2026-08-23 10:58:00.000000000,2026-08-23 11:08:00,2026-08-23 13:08:00,True,4.07,7.85,1.0
DO202608230021,2026-08-23,6,False,False,R03,P010,V15,无异常,0.0,0.0,2026-08-23 10:10:22.200,2026-08-23 10:10:22.200000000,2026-08-23 11:01:00.000000000,2026-08-23 11:11:00,2026-08-23 13:11:00,True,4.0,8.05,0.8333
DO202608230022,2026-08-23,6,False,False,R03,P010,V15,无异常,0.0,0.0,2026-08-23 10:14:22.200,2026-08-23 10:14:22.200000000,2026-08-23 11:05:00.000000000,2026-08-23 11:15:00,2026-08-23 13:15:00,True,3.66,8.37,0.9167
DO202608230023,2026-08-23,6,False,False,R03,P010,V13,无异常,0.0,0.0,2026-08-23 10:14:22.200,2026-08-23 10:14:22.200000000,2026-08-23 11:05:00.000000000,2026-08-23 11:15:00,2026-08-23 13:15:00,True,3.74,5.63,1.0
DO202608230024,2026-08-23,6,False,False,R01,P011,V09,无异常,0.0,0.0,2026-08-23 13:02:32.400,2026-08-23 13:02:32.400000000,2026-08-23 13:44:00.000000000,2026-08-23 13:54:00,2026-08-23 15:54:00,True,3.63,6.36,1.0
DO202608230025,2026-08-23,6,False,False,R01,P011,V15,无异常,0.0,0.0,2026-08-23 13:02:32.400,2026-08-23 13:02:32.400000000,2026-08-23 13:44:00.000000000,2026-08-23 13:54:00,2026-08-23 15:54:00,True,4.22,7.36,1.0
DO202608230026,2026-08-23,6,False,False,R01,P011,V08,温控波动,7.1,12.3,2026-08-23 13:05:32.400,2026-08-23 13:12:36.833195376,2026-08-23 13:54:04.433195376,2026-08-23 13:57:00,2026-08-23 15:57:00,True,5.34,12.05,0.6
DO202608230027,2026-08-23,6,False,False,R01,P012,V07,无异常,0.0,0.0,2026-08-23 09:44:28.200,2026-08-23 09:44:28.200000000,2026-08-23 10:37:00.000000000,2026-08-23 10:47:00,2026-08-23 12:47:00,True,3.48,9.49,0.9167
DO202608230028,2026-08-23,6,False,False,R01,P014,V09,无异常,0.0,0.0,2026-08-23 08:12:18.600,2026-08-23 08:12:18.600000000,2026-08-23 08:55:00.000000000,2026-08-23 09:05:00,2026-08-23 11:05:00,True,3.96,6.91,1.0
DO202608230029,2026-08-23,6,False,False,R01,P014,V09,无异常,0.0,0.0,2026-08-23 08:12:18.600,2026-08-23 08:12:18.600000000,2026-08-23 08:55:00.000000000,2026-08-23 09:05:00,2026-08-23 11:05:00,True,3.14,6.09,1.0
DO202608230030,2026-08-23,6,False,False,R01,P014,V07,无异常,0.0,0.0,2026-08-23 08:14:18.600,2026-08-23 08:14:18.600000000,2026-08-23 08:57:00.000000000,2026-08-23 09:07:00,2026-08-23 11:07:00,True,3.61,9.07,0.9
DO202608230031,2026-08-23,6,False,False,R01,P014,V05,无异常,0.0,0.0,2026-08-23 08:15:18.600,2026-08-23 08:15:18.600000000,2026-08-23 08:58:00.000000000,2026-08-23 09:08:00,2026-08-23 11:08:00,True,4.18,7.78,1.0
DO202608230032,2026-08-23,6,False,False,R01,P014,V06,无异常,0.0,0.0,2026-08-23 08:19:18.600,2026-08-23 08:19:18.600000000,2026-08-23 09:02:00.000000000,2026-08-23 09:12:00,2026-08-23 11:12:00,True,3.94,7.5,1.0
DO202608230033,2026-08-23,6,False,False,R01,P015,V15,无异常,0.0,0.0,2026-08-23 08:21:18.000,2026-08-23 08:21:18.000000000,2026-08-23 09:05:00.000000000,2026-08-23 09:15:00,2026-08-23 11:15:00,True,4.46,7.42,1.0
DO202608230034,2026-08-23,6,False,False,R01,P015,V01,无异常,0.0,0.0,2026-08-23 08:22:18.000,2026-08-23 08:22:18.000000000,2026-08-23 09:06:00.000000000,2026-08-23 09:16:00,2026-08-23 11:16:00,True,4.53,6.12,1.0
DO202608230035,2026-08-23,6,False,False,R04,P018,V04,无异常,0.0,0.0,2026-08-23 10:04:06.600,2026-08-23 10:04:06.600000000,2026-08-23 10:44:00.000000000,2026-08-23 10:54:00,2026-08-23 12:54:00,True,4.31,6.77,1.0
DO202608230036,2026-08-23,6,False,False,R04,P019,V15,无异常,0.0,0.0,2026-08-23 11:43:42.600,2026-08-23 11:43:42.600000000,2026-08-23 12:23:00.000000000,2026-08-23 12:33:00,2026-08-23 14:33:00,True,4.2,6.24,1.0
DO202608230037,2026-08-23,6,False,False,R04,P019,V09,无异常,0.0,0.0,2026-08-23 11:46:42.600,2026-08-23 11:46:42.600000000,2026-08-23 12:26:00.000000000,2026-08-23 12:36:00,2026-08-23 14:36:00,True,4.32,6.47,1.0
DO202608230038,2026-08-23,6,False,False,R04,P020,V04,无异常,0.0,0.0,2026-08-23 13:39:00.600,2026-08-23 13:39:00.600000000,2026-08-23 14:23:00.000000000,2026-08-23 14:33:00,2026-08-23 16:33:00,True,3.87,8.16,0.9
DO202608230039,2026-08-23,6,False,False,R04,P020,V04,无异常,0.0,0.0,2026-08-23 13:41:00.600,2026-08-23 13:41:00.600000000,2026-08-23 14:25:00.000000000,2026-08-23 14:35:00,2026-08-23 16:35:00,True,3.7,8.85,0.9
DO202608230040,2026-08-23,6,False,False,R05,P022,V04,无异常,0.0,0.0,2026-08-23 12:51:49.800,2026-08-23 12:51:49.800000000,2026-08-23 13:33:00.000000000,2026-08-23 13:43:00,2026-08-23 15:43:00,True,4.1,7.61,1.0
DO202608230041,2026-08-23,6,False,False,R05,P022,V01,无异常,0.0,0.0,2026-08-23 12:53:49.800,2026-08-23 12:53:49.800000000,2026-08-23 13:35:00.000000000,2026-08-23 13:45:00,2026-08-23 15:45:00,True,4.4,7.24,1.0
DO202608230042,2026-08-23,6,False,False,R05,P022,V02,无异常,0.0,0.0,2026-08-23 12:57:49.800,2026-08-23 12:57:49.800000000,2026-08-23 13:39:00.000000000,2026-08-23 13:49:00,2026-08-23 15:49:00,True,3.92,7.83,1.0
DO202608230043,2026-08-23,6,False,False,R05,P022,V05,无异常,0.0,0.0,2026-08-23 12:57:49.800,2026-08-23 12:57:49.800000000,2026-08-23 13:39:00.000000000,2026-08-23 13:49:00,2026-08-23 15:49:00,True,3.76,6.35,1.0
DO202608230044,2026-08-23,6,False,False,R05,P022,V12,无异常,0.0,0.0,2026-08-23 12:59:49.800,2026-08-23 12:59:49.800000000,2026-08-23 13:41:00.000000000,2026-08-23 13:51:00,2026-08-23 15:51:00,True,4.45,6.15,1.0
DO202608230045,2026-08-23,6,False,False,R05,P023,V08,无异常,0.0,0.0,2026-08-23 10:21:10.200,2026-08-23 10:21:10.200000000,2026-08-23 11:02:00.000000000,2026-08-23 11:12:00,2026-08-23 13:12:00,True,3.85,8.17,0.9
DO202608230046,2026-08-23,6,False,False,R05,P024,V04,拥堵,68.8,7.1,2026-08-23 11:12:09.000,2026-08-23 11:12:09.000000000,2026-08-23 13:02:45.016879860,2026-08-23 12:04:00,2026-08-23 14:04:00,True,4.04,8.23,0.9583
DO202608230047,2026-08-23,6,False,False,R05,P024,V06,无异常,0.0,0.0,2026-08-23 11:18:09.000,2026-08-23 11:18:09.000000000,2026-08-23 12:00:00.000000000,2026-08-23 12:10:00,2026-08-23 14:10:00,True,4.13,6.47,1.0
DO202608230048,2026-08-23,6,False,False,R05,P025,V04,无异常,0.0,0.0,2026-08-23 08:56:07.200,2026-08-23 08:56:07.200000000,2026-08-23 09:42:00.000000000,2026-08-23 09:52:00,2026-08-23 11:52:00,True,3.87,7.2,1.0
DO202608230049,2026-08-23,6,False,False,R07,P026,V04,温控波动,8.6,59.3,2026-08-23 08:22:38.400,2026-08-23 08:31:14.824803654,2026-08-23 08:45:36.424803654,2026-08-23 08:47:00,2026-08-23 10:47:00,True,4.57,16.2,0.5
DO202608230050,2026-08-23,6,False,False,R07,P027,V09,无异常,0.0,0.0,2026-08-23 13:03:26.400,2026-08-23 13:03:26.400000000,2026-08-23 13:27:00.000000000,2026-08-23 13:37:00,2026-08-23 15:37:00,True,4.92,7.95,1.0
DO202608230051,2026-08-23,6,False,False,R07,P027,V03,无异常,0.0,0.0,2026-08-23 13:03:26.400,2026-08-23 13:03:26.400000000,2026-08-23 13:27:00.000000000,2026-08-23 13:37:00,2026-08-23 15:37:00,True,4.85,10.31,0.6667
DO202608230052,2026-08-23,6,False,False,R07,P027,V06,无异常,0.0,0.0,2026-08-23 13:06:26.400,2026-08-23 13:06:26.400000000,2026-08-23 13:30:00.000000000,2026-08-23 13:40:00,2026-08-23 15:40:00,True,5.61,7.41,1.0
DO202608230053,2026-08-23,6,False,False,R07,P027,V10,晚点,70.9,12.1,2026-08-23 13:11:26.400,2026-08-23 14:22:18.556612224,2026-08-23 14:45:52.156612224,2026-08-23 13:45:00,2026-08-23 15:45:00,True,4.58,5.4,1.0
DO202608230054,2026-08-23,6,False,False,R07,P028,V01,无异常,0.0,0.0,2026-08-23 08:07:55.200,2026-08-23 08:07:55.200000000,2026-08-23 08:29:00.000000000,2026-08-23 08:39:00,2026-08-23 10:39:00,True,3.69,6.9,1.0
DO202608230055,2026-08-23,6,False,False,R07,P029,V03,无异常,0.0,0.0,2026-08-23 13:41:00.000,2026-08-23 13:41:00.000000000,2026-08-23 13:57:00.000000000,2026-08-23 14:07:00,2026-08-23 16:07:00,True,5.41,8.43,0.8
DO202608230056,2026-08-23,6,False,False,R07,P030,V10,温控波动,3.4,27.7,2026-08-23 12:43:25.200,2026-08-23 12:46:48.889934766,2026-08-23 13:17:23.689934766,2026-08-23 13:24:00,2026-08-23 15:24:00,True,4.68,10.71,0.375
DO202608230057,2026-08-23,6,False,False,R07,P030,V09,无异常,0.0,0.0,2026-08-23 12:46:25.200,2026-08-23 12:46:25.200000000,2026-08-23 13:17:00.000000000,2026-08-23 13:27:00,2026-08-23 15:27:00,True,4.24,6.38,1.0
DO202608230058,2026-08-23,6,False,False,R07,P030,V06,无异常,0.0,0.0,2026-08-23 12:46:25.200,2026-08-23 12:46:25.200000000,2026-08-23 13:17:00.000000000,2026-08-23 13:27:00,2026-08-23 15:27:00,True,4.39,9.12,0.75
DO202608230059,2026-08-23,6,False,False,R07,P032,V02,无异常,0.0,0.0,2026-08-23 11:07:02.400,2026-08-23 11:07:02.400000000,2026-08-23 11:18:00.000000000,2026-08-23 11:28:00,2026-08-23 13:28:00,True,4.8,7.16,1.0
DO202608230060,2026-08-23,6,False,False,R07,P032,V08,无异常,0.0,0.0,2026-08-23 11:08:02.400,2026-08-23 11:08:02.400000000,2026-08-23 11:19:00.000000000,2026-08-23 11:29:00,2026-08-23 13:29:00,True,5.2,9.18,0.5
DO202608230061,2026-08-23,6,False,False,R07,P033,V01,无异常,0.0,0.0,2026-08-23 11:03:09.600,2026-08-23 11:03:09.600000000,2026-08-23 11:22:00.000000000,2026-08-23 11:32:00,2026-08-23 13:32:00,True,4.21,8.19,0.8
DO202608230062,2026-08-23,6,False,False,R07,P033,V01,无异常,0.0,0.0,2026-08-23 11:03:09.600,2026-08-23 11:03:09.600000000,2026-08-23 11:22:00.000000000,2026-08-23 11:32:00,2026-08-23 13:32:00,True,4.96,5.76,1.0
DO202608230063,2026-08-23,6,False,False,R07,P034,V13,无异常,0.0,0.0,2026-08-23 08:50:13.200,2026-08-23 08:50:13.200000000,2026-08-23 09:20:00.000000000,2026-08-23 09:30:00,2026-08-23 11:30:00,True,4.1,8.47,0.8571
DO202608230064,2026-08-23,6,False,False,R07,P035,V08,晚点,160.5,23.0,2026-08-23 08:33:27.600,2026-08-23 11:13:58.970498052,2026-08-23 11:35:31.370498051,2026-08-23 09:05:00,2026-08-23 11:05:00,False,3.93,5.94,1.0
DO202608230065,2026-08-23,6,False,False,R07,P035,V08,无异常,0.0,0.0,2026-08-23 08:36:27.600,2026-08-23 08:36:27.600000000,2026-08-23 08:58:00.000000000,2026-08-23 09:08:00,2026-08-23 11:08:00,True,4.89,7.05,1.0
DO202608230066,2026-08-23,6,False,False,R07,P035,V14,无异常,0.0,0.0,2026-08-23 08:39:27.600,2026-08-23 08:39:27.600000000,2026-08-23 09:01:00.000000000,2026-08-23 09:11:00,2026-08-23 11:11:00,True,4.07,6.38,1.0
DO202608230067,2026-08-23,6,False,False,R07,P036,V09,拥堵,136.0,13.6,2026-08-23 14:07:08.400,2026-08-23 14:07:08.400000000,2026-08-23 16:33:58.332880512,2026-08-23 14:28:00,2026-08-23 16:28:00,False,2.85,7.01,1.0
DO202608230068,2026-08-23,6,False,False,R07,P038,V12,无异常,0.0,0.0,2026-08-23 10:31:28.800,2026-08-23 10:31:28.800000000,2026-08-23 10:47:00.000000000,2026-08-23 10:57:00,2026-08-23 12:57:00,True,3.8,6.79,1.0
